13746176.0,13746176.0,13746176.0,13746176.0,0.0,-3.0,0.0,13746176.0,13746176.0,0.0,7501414.4000000004,7471104.0,7733248.0,7389184.0,1.3265366751209544,0.6480842809316694,95870.16601436054,7450624.0,7524352.0,73728.0,12911411.199999999,13598720.0,16007168.0,7602176.0,-1.5762675893136546,2.5323795833428164,1845146.6559704421,12685312.0,13762560.0,1077248.0,0
13744128.0,13746176.0,13746176.0,13729792.0,-2.2677868380553634,3.1428571428571432,5596.2013783160683,13746176.0,13746176.0,0.0,7587840.0,7577600.0,7782400.0,7438336.0,0.22860663875512252,-1.5364832232070236,132278.18341258445,7467008.0,7708672.0,241664.0,13105152.0,13623296.0,14057472.0,8896512.0,-2.421896858206348,5.170065163883731,1296579.0791611592,12943360.0,13713408.0,770048.0,0
13743589.052631579,13746176.0,13746176.0,13729792.0,-1.8763883748664814,1.5208333333338278,6138.0087747817897,13746176.0,13746176.0,0.0,8397231.1578947362,8257536.0,10469376.0,7438336.0,0.8975732014659109,0.6388572745836525,781607.5959958185,7749632.0,8798208.0,1048576.0,13091678.315789474,13697024.0,14057472.0,9879552.0,-1.4518280095693903,0.7982177811551954,1242588.0431309955,12877824.0,13877248.0,999424.0,0
13744915.692307692,13746176.0,13746176.0,13729792.0,-3.175426480542746,8.083333333332494,4544.1040074770763,13746176.0,13746176.0,0.0,8587736.615384616,8503296.0,9420800.0,8192000.0,1.103133167597385,-0.022986636784477543,383530.6336234301,8339456.0,8585216.0,245760.0,13451264.0,13860864.0,16662528.0,11157504.0,0.4940656445918533,0.6927065859827031,1372202.7933625553,12664832.0,14041088.0,1376256.0,0
13746176.0,13746176.0,13746176.0,13746176.0,0.0,-3.0,0.0,13746176.0,13746176.0,0.0,8920343.2727272734,8896512.0,9306112.0,8339456.0,-0.3991540692327461,-0.16570166813687148,237250.45324703198,8781824.0,9125888.0,344064.0,13361152.0,13713408.0,16662528.0,10518528.0,-0.019204810872485215,1.544816851430764,1235100.7882781604,12828672.0,13926400.0,1097728.0,0
13742899.199999999,13746176.0,13746176.0,13729792.0,-1.4999999999996585,0.24999999999931788,6723.851728225266,13746176.0,13746176.0,0.0,8961228.8000000007,8970240.0,9306112.0,8634368.0,-0.03751231780261111,-1.1532350710870891,203005.41908494127,8790016.0,9129984.0,339968.0,13295616.0,13860864.0,16220160.0,9994240.0,-0.7272557201819498,0.8264281529614346,1399117.6656826483,12697600.0,13942784.0,1245184.0,0
13734343.111111112,13729792.0,13746176.0,13729792.0,0.9922778767133291,-1.0153846153850636,7551.1988054012199,13729792.0,13742080.0,12288.0,8792746.666666666,8798208.0,8978432.0,8617984.0,0.011730166945124479,-0.5860810598571708,101931.50238907557,8736768.0,8859648.0,122880.0,13474929.777777778,13893632.0,16252928.0,9945088.0,-0.6561545751809236,0.6305864982560414,1645009.8719745104,12931072.0,13971456.0,1040384.0,0
13734343.111111112,13729792.0,13746176.0,13729792.0,0.9922778767133291,-1.015384615385064,7551.1988054012199,13729792.0,13742080.0,12288.0,8962048.0,8814592.0,10027008.0,7733248.0,0.3018222952487934,-0.3163816514332769,624617.68291859003,8704000.0,9142272.0,438272.0,13336576.0,13787136.0,16252928.0,9584640.0,-1.1158360471691804,1.3517797177031596,1559272.4127741721,13443072.0,13926400.0,483328.0,0
13754368.0,13762560.0,13762560.0,13729792.0,-0.9938079899999065,-0.22222222222222232,11276.242151205852,13746176.0,13762560.0,16384.0,9456025.5999999996,9560064.0,10141696.0,7733248.0,-1.217317587408382,0.7669593790528313,664145.77409912518,9228288.0,9920512.0,692224.0,12816384.0,13680640.0,14237696.0,9371648.0,-1.2077217378657272,0.08817077740488388,1543659.2508337556,12009472.0,13864960.0,1855488.0,0
13762560.0,13762560.0,13762560.0,13762560.0,0.0,-3.0,0.0,13762560.0,13762560.0,0.0,9501809.777777778,9478144.0,10141696.0,8798208.0,-0.082609537539451,-1.4588253376050837,484448.82382833131,9072640.0,9940992.0,868352.0,12854158.222222222,13664256.0,14123008.0,9371648.0,-1.0811002537115548,-0.24592806367733866,1514687.2579478559,11812864.0,13922304.0,2109440.0,0
