1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
1.374617600000000000e+07,7.569408000000000000e+06,1.192755200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.421952000000000000e+06,1.368064000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.471104000000000000e+06,1.376256000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.471104000000000000e+06,7.602176000000000000e+06,1.000000000000000000e+00
1.374617600000000000e+07,7.520256000000000000e+06,1.350041600000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.421952000000000000e+06,1.348403200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.389184000000000000e+06,1.600716800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.454720000000000000e+06,1.274675200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.421952000000000000e+06,1.382809600000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.454720000000000000e+06,1.376256000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.454720000000000000e+06,1.376256000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.536640000000000000e+06,1.250099200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.487488000000000000e+06,1.366425600000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.471104000000000000e+06,1.389363200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.438336000000000000e+06,1.138688000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.487488000000000000e+06,1.354956800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.454720000000000000e+06,1.297612800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.733248000000000000e+06,8.896512000000000000e+06,1.000000000000000000e+00
1.374617600000000000e+07,7.667712000000000000e+06,1.364787200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.700480000000000000e+06,1.364787200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.766016000000000000e+06,1.274675200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.782400000000000000e+06,1.346764800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.602176000000000000e+06,1.359872000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.766016000000000000e+06,1.371340800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.618560000000000000e+06,1.387724800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.553024000000000000e+06,1.284505600000000000e+07,1.000000000000000000e+00
1.372979200000000000e+07,7.438336000000000000e+06,1.371340800000000000e+07,1.000000000000000000e+00
1.372979200000000000e+07,7.438336000000000000e+06,1.405747200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,7.733248000000000000e+06,9.879552000000000000e+06,1.000000000000000000e+00
1.374617600000000000e+07,8.994816000000000000e+06,1.350041600000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,1.046937600000000000e+07,1.346764800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.601600000000000000e+06,1.081344000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.060928000000000000e+06,1.358233600000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.519680000000000000e+06,1.399193600000000000e+07,1.000000000000000000e+00
1.372979200000000000e+07,8.536064000000000000e+06,1.387724800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.503296000000000000e+06,1.392640000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,9.207808000000000000e+06,1.115750400000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.994816000000000000e+06,1.369702400000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,9.420800000000000000e+06,1.291059200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.192000000000000000e+06,1.182924800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.241152000000000000e+06,1.386086400000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.257536000000000000e+06,1.404108800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.404992000000000000e+06,1.212416000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.536064000000000000e+06,1.266483200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.421376000000000000e+06,1.407385600000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.339456000000000000e+06,1.666252800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.585216000000000000e+06,1.404108800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.798208000000000000e+06,1.386086400000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.749056000000000000e+06,1.381171200000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.699904000000000000e+06,1.400832000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.781824000000000000e+06,1.182924800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.863744000000000000e+06,1.277952000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.863744000000000000e+06,1.297612800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.732672000000000000e+06,1.145241600000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,8.781824000000000000e+06,1.353318400000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,9.011200000000000000e+06,1.361510400000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,9.224192000000000000e+06,1.051852800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,9.142272000000000000e+06,1.269760000000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,9.175040000000000000e+06,1.394278400000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,9.207808000000000000e+06,1.338572800000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,9.125888000000000000e+06,1.394278400000000000e+07,1.000000000000000000e+00
1.374617600000000000e+07,9.306112000000000000e+06,1.384448000000000000e+07,1.000000000000000000e+00
